ID_Perusahaan,ID_Tender,Spread_SPD_Scaled,Relative_Diff_RD_Scaled,Geographic_Diff_Scaled
597,93,0.89635646,0.060287494,0.28632757
889,40,0.9980683,0.32810825,0.45487326
566,78,0.5167202,0.52763575,0.8388261
487,0,0.29084593,0.5649565,0.09892848
383,137,0.51833105,0.8192446,0.7317058
875,8,0.0915995,0.4432783,0.1839431
26,96,0.7286894,0.7876626,0.8954096
495,171,0.09825985,0.7341276,0.3535524
987,104,0.8770455,0.3608985,0.3840365
829,16,0.29118365,0.9408014,0.9637065
911,21,0.19141711,0.12865666,0.4265942
749,120,0.576352,0.029824004,0.36272177
270,82,0.5421648,0.078508034,0.21683218
284,22,0.8415172,0.8123567,0.8700655
923,5,0.8373384,0.39167157,0.6804689
322,31,0.012159351,0.19920382,0.29785556
128,71,0.2699542,0.7106213,0.01977784
200,119,0.35474682,0.8921268,0.06615762
780,188,0.5549888,0.32818466,0.3992899
536,136,0.72132975,0.13065921,0.543683
239,98,0.53485495,0.18898298,0.7214224
215,159,0.6127622,0.9465057,0.54115105
242,114,0.087583125,0.020900557,0.23505418
82,34,0.26563266,0.943815,0.027480407
593,80,0.27016976,0.7078127,0.30420908
624,184,0.5219833,0.9063685,0.17542765
844,169,0.30924806,0.65681237,0.17849685
343,169,0.042423587,0.34113356,0.00720901
894,19,0.002805379,0.15743469,0.27041844
98,54,0.866337,0.36437297,0.62145174
137,149,0.022262607,0.853244,0.05025487
887,148,0.26558536,0.18245398,0.5067947
23,76,0.92879725,0.50353116,0.6941769
313,144,0.9168864,0.13436425,0.3734365
107,137,0.60495096,0.36234027,0.28131327
543,59,0.6776808,0.4597582,0.6898711
762,170,0.6853449,0.6506162,0.18418281
748,131,0.035083875,0.9343469,0.9650885
698,54,0.43998966,0.77090913,0.45316756
944,31,0.36293224,0.7363438,0.079595
312,134,0.07821209,0.2674485,0.22477739
690,164,0.7953667,0.4251191,0.76892126
135,84,0.6098252,0.4194179,0.9946693
130,64,0.029175669,0.31619617,0.05593913
903,145,0.95754725,0.30792823,0.16484758
9,126,0.6042626,0.8614679,0.23863666
526,71,0.8994017,0.5820944,0.09407829
637,39,0.09936564,0.75748175,0.16241327
300,117,0.15382499,0.31681687,0.13959475
721,118,0.58257663,0.49334303,0.8640665
155,119,0.94902533,0.7968222,0.7120664
199,152,0.018038822,0.69307727,0.14303312
483,2,0.357607,0.0033774753,0.62974
170,65,0.9119877,0.99253064,0.24913007
905,174,0.95927036,0.59032,0.5133139
698,136,0.041845873,0.3319561,0.3336371
700,179,0.051137127,0.27025554,0.763863
956,99,0.36086416,0.29556465,0.1636557
373,156,0.5084492,0.18192741,0.49273086
485,64,0.41801065,0.24474534,0.533509
141,30,0.7813149,0.95945925,0.7416865
976,29,0.6477027,0.020818727,0.41214
245,82,0.59687185,0.5684624,0.6907895
870,56,0.4460034,0.26582482,0.9285347
398,46,0.07265035,0.81508136,0.17519936
834,65,0.64117724,0.9493872,0.5019613
389,14,0.8417184,0.1750113,0.063908555
95,64,0.7021899,0.70163566,0.13411683
730,71,0.9605747,0.010663555,0.28149098
388,134,0.03521943,0.26426876,0.7103152
116,117,0.021940956,0.03834783,0.35200673
840,41,0.91087353,0.87700856,0.61156154
989,191,0.086787164,0.10826179,0.94798464
735,35,0.2716335,0.33736303,0.017169917
617,130,0.9324752,0.27372545,0.8669842
899,55,0.8454286,0.19541834,0.42400804
408,78,0.5136898,0.11449875,0.23028576
404,149,0.3432735,0.77950037,0.20847012
658,114,0.39281034,0.07994544,0.7248951
500,162,0.10153487,0.33080682,0.96510124
752,163,0.42810127,0.2991056,0.68623614
885,97,0.33159932,0.14653294,0.8717056
512,6,0.10714094,0.9475595,0.44426295
887,178,0.8793829,0.022753255,0.32276157
990,134,0.18442376,0.88391316,0.2014689
983,48,0.70150185,0.5380777,0.57669806
217,120,0.023402687,0.43392253,0.031762578
74,5,0.9042164,0.48457962,0.41017863
561,112,0.74729866,0.55870134,0.9349328
102,75,0.14432858,0.5301616,0.19319253
314,69,0.0414851,0.31449828,0.39792213
437,90,0.87971634,0.34489906,0.8987907
181,92,0.8561359,0.5154938,0.93293977
845,145,0.66450125,0.35211995,0.3166757
649,176,0.245437,0.14870569,0.08023147
713,101,0.4069181,0.52211565,0.19750547
953,188,0.26385534,0.78979325,0.2429925
757,175,0.47572675,0.20631413,0.28498706
610,108,0.083237715,0.37392843,0.50240695
863,24,0.5778181,0.0072605577,0.023349514
698,70,0.35073146,0.23050772,0.18580332
623,24,0.41432938,0.75242066,0.9464942
797,155,0.24676213,0.4358849,0.1328938
650,80,0.28008768,0.14240889,0.89290863
525,66,0.9743952,0.8182294,0.5636683
291,50,0.359068,0.66861314,0.020926284
948,30,0.53728175,0.5390674,0.66127187
607,117,0.092012085,0.59795016,0.2744841
901,178,0.06967809,0.9168541,0.9676203
298,29,0.6999027,0.24525343,0.5086174
298,0,0.8870664,0.318901,0.783868
124,192,0.92534125,0.49921843,0.7260617
87,7,0.94179374,0.08746774,0.384183
643,25,0.43187475,0.34565467,0.4521416
493,188,0.105289996,0.46761912,0.3847812
524,56,0.36159304,0.37762502,0.014412399
299,110,0.60166764,0.5233772,0.7233105
178,159,0.18397756,0.7638249,0.3457708
111,69,0.64671016,0.73952776,0.53745645
252,82,0.08449292,0.8118416,0.7299242
972,154,0.051730357,0.64842695,0.93739784
840,70,0.62181884,0.80582964,0.7581269
991,141,0.9206556,0.79420817,0.26757517
351,159,0.59222305,0.018209692,0.096452884
324,44,0.08349655,0.084665485,0.88119656
844,52,0.3201831,0.5818612,0.073907115
318,134,0.12807156,0.26105052,0.9994595
593,172,0.75619835,0.86593354,0.26521644
721,17,0.89300853,0.10513204,0.29117274
577,86,0.18994261,0.92816365,0.93690026
766,114,0.44127125,0.47898087,0.96172595
730,151,0.16790064,0.07713547,0.8359028
603,189,0.31811926,0.25234076,0.7819457
877,135,0.706192,0.008517819,0.24830869
280,87,0.1833784,0.94267696,0.71470827
885,22,0.40750518,0.3142947,0.36861026
297,116,0.035437066,0.9711564,0.84498036
432,15,0.030331861,0.72686833,0.38227898
623,166,0.08289657,0.5155594,0.272169
179,142,0.6314135,0.83901,0.67468876
475,122,0.10057028,0.9493478,0.37234038
439,183,0.9433885,0.3164447,0.011148153
559,41,0.59084404,0.22997293,0.986704
555,152,0.965603,0.4342456,0.17616643
991,92,0.104967564,0.7243815,0.2468087
633,90,0.946937,0.92377317,0.14091802
159,42,0.7825368,0.73513246,0.30101234
175,65,0.59218067,0.8217102,0.91029316
905,144,0.8736404,0.6237905,0.7645768
338,19,0.921024,0.021126287,0.68614626
159,195,0.6071157,0.9806013,0.3936637
549,158,0.34282458,0.24158901,0.5713275
213,177,0.25981757,0.9353409,0.47168958
325,36,0.015062362,0.16596867,0.9742907
550,194,0.97588015,0.5214766,0.31017354
352,197,0.89142066,0.43916258,0.47847328
900,188,0.15934095,0.82438415,0.5749476
392,165,0.1208681,0.5308913,0.6461942
167,189,0.7576895,0.5585295,0.13530694
607,132,0.66037005,0.25322855,0.36756203
814,39,0.2697257,0.07948395,0.642955
651,120,0.72836953,0.28951892,0.2987141
533,18,0.59493935,0.22603202,0.52781487
997,15,0.089963004,0.030234879,0.015731543
953,141,0.5398003,0.724089,0.79546314
137,47,0.79682505,0.23142077,0.12700371
361,30,0.83312356,0.406095,0.6872695
371,71,0.081775725,0.6960312,0.5441074
126,175,0.18738711,0.2729606,0.06834855
455,172,0.72410774,0.8333552,0.6378083
387,125,0.63075036,0.56141573,0.5725302
493,66,0.29703182,0.12668717,0.107512094
388,155,0.56274027,0.04539947,0.4683163
484,75,0.07143567,0.38073555,0.23955083
93,20,0.8709139,0.83901286,0.86386377
702,5,0.59396005,0.05336319,0.4719263
685,119,0.788998,0.5154121,0.10914001
849,179,0.49938187,0.1637633,0.16604792
281,174,0.046735544,0.85586107,0.9497653
914,28,0.9525108,0.9745443,0.065319285
641,86,0.88353515,0.56128526,0.57223606
549,47,0.82189757,0.32683867,0.6306475
545,70,0.4364859,0.7535468,0.8896787
989,105,0.00013632039,0.07760217,0.021749625
308,79,0.74794465,0.87834364,0.46808168
935,191,0.07234581,0.13335991,0.53941536
582,103,0.2028255,0.10931667,0.842076
871,37,0.6405468,0.8877275,0.42105293
936,5,0.32423526,0.10215222,0.07957221
592,19,0.05778635,0.26769796,0.048523974
326,183,0.0051927837,0.58237404,0.63281596
482,91,0.0053183413,0.77787876,0.91360986
908,163,0.44205493,0.121568225,0.83870465
901,182,0.49902982,0.40239808,0.31105784
998,94,0.1737847,0.937912,0.11545589
745,142,0.70174414,0.11358792,0.6545254
811,82,0.012880871,0.21981712,0.97960794
416,161,0.35642755,0.053968873,0.97764254
814,87,0.9401769,0.095193446,0.95817536
990,65,0.07348532,0.3303395,0.7854448
98,42,0.19591172,0.83837056,0.2766349
507,115,0.038131554,0.40535945,0.25746474
153,178,0.5002417,0.85337913,0.075344145
262,102,0.8693326,0.21450248,0.59740883
230,190,0.29557294,0.35042354,0.86053514
155,173,0.08772878,0.9793574,0.913838
928,131,0.27467668,0.22592919,0.3099621
926,76,0.011320183,0.24892898,0.7740945
251,83,0.8215333,0.14787768,0.58007383
943,166,0.99787796,0.50287086,0.48564154
231,91,0.98790413,0.2512702,0.75637144
214,103,0.64924383,0.22731774,0.9760399
421,99,0.1372388,0.7984953,0.16215676
550,131,0.35032293,0.34239054,0.17719635
800,42,0.6133376,0.7763105,0.23273599
132,129,0.05858102,0.3394856,0.9200609
459,141,0.8232744,0.30868056,0.17216563
316,90,0.29789484,0.6876753,0.546562
503,120,0.39355376,0.22623622,0.23697703
223,12,0.43663934,0.73079854,0.19003247
476,30,0.1664378,0.10882373,0.23285505
407,150,0.841329,0.3811536,0.68542784
388,184,0.14722815,0.26758152,0.038318157
258,164,0.084555365,0.41021886,0.18710688
514,137,0.089321345,0.003268168,0.63167316
341,31,0.0003984221,0.7053358,0.12872618
936,119,0.26072538,0.5988564,0.3752992
990,85,0.922369,0.99215925,0.9242261
561,52,0.20585197,0.29374987,0.85340214
912,57,0.63753265,0.7929949,0.4356491
348,164,0.0023178395,0.8237305,0.081812374
237,164,0.18029182,0.2287764,0.83289367
152,103,0.39829865,0.92214143,0.9735831
861,37,0.07171646,0.7375198,0.11628276
331,69,0.5179476,0.62425864,0.0009480762
316,132,0.7246262,0.4450306,0.17462198
873,179,0.12142407,0.15282106,0.9673114
83,36,0.069927305,0.9641101,0.59129953
634,73,0.014372624,0.4480436,0.49751827
762,116,0.5197568,0.302677,0.5862644
673,36,0.54678994,0.030482387,0.5160784
598,1,0.6287572,0.719125,0.82967764
630,84,0.79222685,0.40849844,0.55360097
203,14,0.7035319,0.54335934,0.41754782
243,67,0.11689494,0.478297,0.15042268
505,71,0.6825914,0.7679657,0.705708
819,69,0.0061486745,0.9380596,0.5930465
856,90,0.36497936,0.7403123,0.6244447
644,42,0.6255991,0.75617814,0.2996867
323,5,0.0054130745,0.1286152,0.044375118
842,56,0.617228,0.7749418,0.8280277
871,190,0.7301761,0.27218094,0.61966175
254,44,0.025373757,0.98491913,0.29239312
216,192,0.049831312,0.74928534,0.12580617
579,168,0.9875708,0.25101972,0.65351075
120,59,0.024355873,0.98875964,0.90795225
451,38,0.036804534,0.16580914,0.0815692
381,104,0.54748034,0.9976204,0.6787945
820,55,0.5915239,0.83145624,0.11083599
23,158,0.2140711,0.291952,0.8293395
226,57,0.20162202,0.33075115,0.6541601
526,156,0.29996708,0.36245853,0.016009547
281,55,0.05234658,0.24757926,0.20843999
700,124,0.032092642,0.24477382,0.8612899
20,179,0.06394393,0.4963094,0.19164036
74,124,0.6983589,0.33177358,0.6488658
306,18,0.938158,0.41473237,0.11345033
357,107,0.9072413,0.40029448,0.6882205
569,40,0.9176312,0.6225478,0.20513584
475,75,0.38791046,0.6338167,0.36953065
637,35,0.06879416,0.7070778,0.40645117
488,46,0.05946067,0.04317245,0.8146613
31,197,0.72120774,0.71410674,0.40686104
726,191,0.027733894,0.28926173,0.704602
123,72,0.7897806,0.6330284,0.13655646
858,33,0.056851275,0.92402905,0.05780136
219,149,0.043428008,0.54052746,0.1986599
920,41,0.17560792,0.10029085,0.84220207
896,118,0.07721795,0.8781305,0.63299286
411,26,0.44525167,0.6386241,0.84312034
422,90,0.05504389,0.436916,0.34167245
425,120,0.58466244,0.9832925,0.7521283
42,35,0.29381678,0.0695426,0.7430658
375,7,0.6970567,0.85907656,0.10848875
759,128,0.58340883,0.78795195,0.26241568
706,149,0.7684431,0.70925796,0.3898874
744,84,0.5277941,0.449506,0.9223868
241,49,0.57823086,0.9269383,0.64884853
527,85,0.33635423,0.2840433,0.48064306
572,112,0.5338266,0.7958344,0.277174
897,67,0.49118245,0.22811939,0.24297337
492,89,0.6529578,0.19569902,0.19808024
195,6,0.05625162,0.06863511,0.7997597
714,148,0.49341667,0.6573212,0.7933856
797,143,0.34247524,0.7011263,0.9444278
851,143,0.47612253,0.80344427,0.46363622
534,47,0.06942824,0.6109157,0.15037204
141,67,0.48847023,0.10375307,0.8050903
975,20,0.47983328,0.9355094,0.52368975
874,8,0.4510771,0.939092,0.055769652
169,122,0.64198697,0.2381733,0.64470035
247,169,0.23118576,0.95734775,0.13397613
119,19,0.38742816,0.9099027,0.31366065
867,198,0.82932967,0.43924886,0.35120696
248,103,0.085001335,0.86691535,0.4978941
233,6,0.9965586,0.5096959,0.73305035
717,8,0.22549224,0.45795575,0.36105552
236,132,0.94552785,0.61485434,0.71989256
840,196,0.84486145,0.28479978,0.96296805
218,122,0.04170389,0.7343346,0.41055593
595,182,0.3714494,0.09416832,0.636661
307,111,0.98070335,0.15919758,0.40681246
616,62,0.659705,0.8714229,0.23330583
192,79,0.63898355,0.50043434,0.052245397
79,55,0.2552556,0.54008704,0.85573965
156,86,0.25150663,0.79314053,0.18307544
894,26,0.08532099,0.20562354,0.60621285
66,84,0.73264617,0.29816183,0.10394265
256,97,0.5245623,0.7990797,0.9896689
440,128,0.8886472,0.26821458,0.5458981
518,138,0.98277324,0.84831333,0.9826014
451,44,0.050567433,0.21580262,0.56247205
928,2,0.50663394,0.7421491,0.6182975
420,40,0.045424987,0.4256036,0.7285111
41,86,0.78966457,0.047926642,0.4490625
347,101,0.016245933,0.65498847,0.10529688
382,71,0.58238477,0.6301698,0.9199804
865,151,0.48170644,0.6122735,0.12725817
963,107,0.044048097,0.9136223,0.42879504
218,106,0.069648534,0.74666995,0.3463947
512,120,0.07874333,0.8286215,0.37670106
349,99,0.5158289,0.062044654,0.30802113
558,69,0.9304727,0.32604188,0.22021726
769,14,0.2818393,0.816858,0.600332
949,127,0.35910755,0.080472335,0.7483621
188,178,0.42423898,0.7148783,0.98375934
137,21,0.6558041,0.21026815,0.5851411
586,113,0.24588428,0.66835344,0.29513797
370,77,0.081741266,0.001646944,0.31879508
390,156,0.017882405,0.54427433,0.42399496
505,71,0.0052906494,0.6698381,0.14597274
931,37,0.16285463,0.83447367,0.9723914
742,158,0.6771061,0.34841585,0.88450897
245,70,0.7122718,0.19355842,0.6721036
452,35,0.6841124,0.40489903,0.6727941
701,2,0.7954754,0.96266484,0.57841134
577,72,0.85104364,0.68508863,0.88751537
55,14,0.7781551,0.6783853,0.29988545
41,0,0.65625256,0.2019077,0.20715436
646,53,0.48059067,0.35691583,0.19770204
235,98,0.11732782,0.2968502,0.7486684
775,199,0.75305986,0.59327525,0.08577925
769,71,0.4798685,0.40005624,0.6380479
199,151,0.011715918,0.93552935,0.8119598
972,172,0.4587927,0.0836898,0.911319
539,103,0.5184195,0.66875225,0.7724627
597,103,0.70515674,0.3773923,0.16455854
698,182,0.46505433,0.49321437,0.6905306
803,196,0.056777146,0.7719127,0.34582424
603,141,0.53096914,0.7199019,0.4830049
19,130,0.040236615,0.42724663,0.057888072
28,43,0.5544587,0.08667683,0.12522867
354,72,0.030881524,0.61931485,0.833751
448,80,0.8996183,0.9920903,0.72939867
30,33,0.3342125,0.7378952,0.33867162
28,59,0.45368394,0.76076066,0.014851834
593,199,0.71474195,0.07124038,0.09924325
591,94,0.2142964,0.30049592,0.7831946
897,109,0.8777767,0.25575814,0.14394166
415,189,0.70629966,0.74656975,0.46403694
17,138,0.36801428,0.39798397,0.11632705
78,14,0.17288864,0.45827758,0.88236135
323,152,0.06733136,0.13994679,0.30832696
815,65,0.7506398,0.74524957,0.6155987
750,113,0.80536485,0.96546084,0.9327667
45,104,0.18509875,0.07320162,0.4736029
21,136,0.01042742,0.91627216,0.98222107
655,113,0.55673623,0.5666953,0.65474683
1,170,0.73013777,0.2230073,0.24053243
557,72,0.77611697,0.565791,0.8902948
867,80,0.053861056,0.2641112,0.96838063
651,138,0.2822185,0.696983,0.97358227
35,45,0.33056548,0.29542738,0.14116012
497,123,0.6164296,0.74311644,0.22478916
286,3,0.025230056,0.6553557,0.6101224
134,153,0.033931237,0.47510892,0.3324797
400,69,0.28883395,0.47980705,0.9380798
988,132,0.31039965,0.32547334,0.99061024
451,150,0.040917397,0.59845805,0.96630174
114,124,0.33532953,0.7658847,0.25397205
611,180,0.003622068,0.09437275,0.36362794
173,198,0.1627739,0.1997339,0.6859996
54,137,0.39638874,0.084357165,0.4696143
89,145,0.059788134,0.20711035,0.41951382
390,115,0.015753265,0.6707707,0.21346538
597,30,0.9800738,0.017072111,0.68438077
805,186,0.85360944,0.20449975,0.858515
391,53,0.5493932,0.5001367,0.17144753
38,125,0.84702146,0.74359053,0.3039915
191,196,0.023912583,0.47908467,0.5575182
272,107,0.21088004,0.6254491,0.56882656
996,150,0.81435627,0.54735565,0.18304455
906,185,0.8776364,0.88360167,0.8115503
917,170,0.7751228,0.06990991,0.9210666
384,196,0.31810984,0.05117253,0.75794464
13,185,0.19656138,0.5899358,0.9355832
616,54,0.7803,0.2419246,0.43533397
556,197,0.9558527,0.23129751,0.23360874
875,137,0.7118091,0.40181366,0.78769815
626,86,0.41640994,0.46327585,0.34827092
967,7,0.09489967,0.4711556,0.59102076
307,81,0.69090486,0.02058004,0.41782886
639,176,0.6999744,0.9837304,0.0005769983
104,24,0.77331907,0.9587072,0.96392757
532,86,0.654218,0.44418964,0.6094459
554,160,0.045944344,0.94409984,0.20603442
548,126,0.042098515,0.70239854,0.95300686
966,41,0.68107295,0.45432442,0.4573011
196,117,0.26136878,0.65139496,0.6911057
712,14,0.635147,0.7729571,0.6186174
924,2,0.8278668,0.36531183,0.6230685
188,138,0.14390852,0.9104529,0.9674956
698,96,0.7334779,0.145225,0.39888313
436,194,0.7399647,0.46054098,0.17010258
903,156,0.8402619,0.78131765,0.36639443
272,74,0.26694164,0.2026077,0.56258297
801,53,0.21073315,0.70140576,0.52810615
804,126,0.036742933,0.1208965,0.69712704
594,58,0.3026793,0.11115079,0.4716666
853,48,0.11872699,0.3973753,0.8445738
352,1,0.5446942,0.20152728,0.1168381
290,56,0.22222133,0.30578536,0.96745867
650,105,0.17881198,0.85343057,0.5837123
889,13,0.90747213,0.6603357,0.6921979
446,109,0.19574814,0.9015731,0.6931534
272,7,0.7821882,0.31796476,0.37042663
341,154,0.5988425,0.21459782,0.8825999
266,197,0.93225676,0.8053774,0.5158966
413,9,0.3246316,0.58688813,0.9108255
927,30,0.14585167,0.35245538,0.018799573
121,47,0.21007703,0.6255363,0.2912045
692,39,0.5392365,0.16257343,0.14252332
140,52,0.18782187,0.23064567,0.6712992
421,10,0.15090401,0.05041896,0.083903596
673,3,0.78943145,0.3622929,0.6477925
202,198,0.099220365,0.22838308,0.7568816
375,45,0.10303469,0.21641265,0.08342897
962,161,0.34176078,0.99732023,0.5718093
997,121,0.8127752,0.8984001,0.7487745
87,105,0.30358368,0.70769763,0.73942465
969,125,0.17482144,0.08032653,0.16147637
657,106,0.50085884,0.16424721,0.26568177
763,50,0.050964694,0.9052439,0.9906438
13,91,0.9819663,0.69493425,0.9887842
594,155,0.27915144,0.5236101,0.34504566
379,26,0.4411101,0.09188919,0.17134582
711,90,0.07049066,0.669686,0.021015834
201,109,0.39345136,0.68859786,0.16358341
753,30,0.011036787,0.678608,0.5684393
588,195,0.0966032,0.98313725,0.36038327
254,156,0.057892717,0.13624272,0.49872383
398,101,0.07169763,0.8588094,0.5755567
86,125,0.061993893,0.1337515,0.8408176
802,120,0.5074823,0.06831316,0.12386291
362,82,0.7151495,0.20405239,0.7999989
635,150,0.96965504,0.0212685,0.59443146
337,115,0.0919562,0.6310723,0.53840935
9,169,0.8818956,0.5516057,0.7769043
876,101,0.5853361,0.80439836,0.52232957
459,152,0.155501,0.4770665,0.12565096
790,192,0.2796097,0.4269244,0.99279493
895,40,0.07635972,0.09142234,0.8578713
13,5,0.33108672,0.9532801,0.6335089
293,20,0.43749774,0.97980183,0.21230473
578,56,0.90210056,0.5880442,0.56814647
590,189,0.041468326,0.76156694,0.11900879
240,93,0.5130106,0.33887962,0.2225383
599,125,0.5318737,0.5865451,0.1961024
641,41,0.42217806,0.40291888,0.20430256
201,23,0.013684699,0.59223545,0.65687346
534,168,0.26491734,0.54749674,0.6258245
231,17,0.174567,0.92466104,0.88012284
186,125,0.35094494,0.39790893,0.181823
558,193,0.40973806,0.38124087,0.37744954
353,45,0.7267061,0.42896894,0.11816993
513,176,0.12640765,0.8106652,0.023925763
919,142,0.05928708,0.644913,0.48575225
884,132,0.6497224,0.8114216,0.14825402
487,4,0.05393767,0.22887363,0.14059594
104,141,0.52488375,0.50109,0.5509102
835,115,0.07749214,0.21731858,0.18643227
352,45,0.87076616,0.47187907,0.20257129
359,56,0.57466364,0.3566403,0.21051861
847,52,0.81154037,0.35543865,0.30121058
74,96,0.26116323,0.23995712,0.39390424
912,76,0.5908041,0.5082022,0.1446646
697,155,0.22675344,0.47974405,0.62679505
217,169,0.04290842,0.93144065,0.7633819
104,30,0.43182752,0.31467512,0.6825336
220,62,0.39091918,0.70867074,0.1335761
916,158,0.97718275,0.026653986,0.849385
489,46,0.4335407,0.5651503,0.75033426
435,167,0.19917211,0.33653727,0.011957786
231,76,0.24354745,0.98524535,0.40544474
80,150,0.048827887,0.2877782,0.6886608
5,70,0.54709893,0.67178303,0.08143158
203,178,0.0985472,0.66517663,0.5718075
879,197,0.044692755,0.85816914,0.62661994
521,75,0.06443408,0.74122506,0.18020749
850,179,0.6606282,0.45377368,0.8694071
81,24,0.07753137,0.9219216,0.8879139
335,89,0.9022401,0.9424977,0.49320233
987,158,0.08125573,0.7860333,0.7657541
397,111,0.0320202,0.95622426,0.6548848
409,75,0.5384088,0.9607826,0.14962903
918,19,0.21949837,0.8995418,0.043829743
894,98,0.081658326,0.42040086,0.7480072
432,13,0.06950728,0.4221411,0.8177524
104,9,0.017070958,0.24271257,0.9632839
475,112,0.14322414,0.39470795,0.42689276
158,29,0.7348467,0.73038554,0.48124933
529,35,0.20374717,0.3360663,0.6777699
727,10,0.08882624,0.5662121,0.20152713
423,15,0.2338258,0.60644996,0.5207731
537,93,0.11014216,0.51262045,0.9033125
989,20,0.014518525,0.30860475,0.1537124
667,101,0.9272872,0.07405008,0.3562876
986,62,0.5466287,0.31033492,0.58315253
473,41,0.28581113,0.059220277,0.4540936
183,4,0.64885503,0.568202,0.4642537
617,40,0.9918147,0.4163972,0.5939372
630,134,0.12637886,0.59353787,0.35452187
237,164,0.8616823,0.66320574,0.6512137
341,125,0.9951769,0.21134788,0.38220227
938,106,0.17205954,0.114878215,0.72225726
417,138,0.6458826,0.5815705,0.5079657
171,46,0.46185368,0.8145571,0.37416643
843,156,0.4346418,0.4176225,0.657639
524,192,0.33227864,0.676548,0.11273922
972,183,0.021964604,0.11702678,0.63000935
555,126,0.4283846,0.84986705,0.5495755
562,2,0.04411614,0.6763757,0.27858102
708,9,0.08060969,0.21386203,0.4770927
151,105,0.09849067,0.0847272,0.6166108
337,158,0.008301163,0.5483874,0.9064563
586,173,0.87010103,0.37857652,0.12034442
641,95,0.14648217,0.3052035,0.9097205
678,146,0.88821393,0.49089792,0.8131196
692,113,0.18322574,0.5627776,0.4651747
293,3,0.96950996,0.30263713,0.061432965
159,86,0.2075655,0.7875614,0.33773407
302,48,0.13542825,0.15182407,0.7632081
475,130,0.025661808,0.35371485,0.65635264
468,179,0.85070956,0.9526139,0.77352244
391,107,0.5475234,0.92933744,0.83357084
10,155,0.48180312,0.7267844,0.6309724
555,174,0.9218545,0.99841815,0.9652058
334,114,0.18541111,0.12642631,0.8471412
975,56,0.7734324,0.07878516,0.7024277
796,146,0.99579644,0.8341904,0.32730082
939,191,0.24854903,0.028812362,0.14638996
142,95,0.9469408,0.07008535,0.4556376
848,134,0.58522266,0.54785454,0.6036751
875,158,0.890417,0.99863124,0.16532934
43,33,0.22922647,0.81310683,0.38189042
198,147,0.2966204,0.14026596,0.9219707
339,69,0.12853228,0.61026484,0.45003518
384,69,0.02802663,0.6732994,0.2527234
462,130,0.8040984,0.21840207,0.2871382
309,71,0.034506235,0.6670905,0.7403539
286,173,0.09716954,0.18365261,0.19495578
357,64,0.9533539,0.9103691,0.18367234
676,29,0.15261444,0.32266352,0.038303502
76,155,0.7092093,0.8374394,0.52652055
35,183,0.60202914,0.7744604,0.8947277
304,145,0.063141584,0.9131545,0.6767236
19,172,0.35371944,0.9967888,0.2099305
433,150,0.77046794,0.8761356,0.41038117
139,8,0.32302493,0.7421398,0.45194238
653,16,0.33336648,0.17885083,0.8860652
124,143,0.3699099,0.6845503,0.8377929
21,151,0.49814963,0.7791131,0.33812174
175,184,0.40386805,0.7247781,0.01113311
41,97,0.55984384,0.6070165,0.4116627
80,121,0.031250242,0.59300625,0.11598722
342,29,0.043902796,0.41652063,0.09247677
767,82,0.03450224,0.21480983,0.95541847
6,118,0.23915885,0.42966905,0.38921002
70,160,0.2997037,0.34446275,0.6031365
289,100,0.61053914,0.9142674,0.9311419
91,0,0.7030948,0.2615973,0.85230905
290,59,0.06879215,0.14200285,0.5123716
25,71,0.62529516,0.053515643,0.682367
402,174,0.11526605,0.65121806,0.9714351
610,166,0.09606664,0.6745639,0.23271316
414,9,0.854285,0.7725235,0.39696804
254,45,0.082373254,0.9221149,0.29479733
583,149,0.2769999,0.637513,0.5989155
202,188,0.027037136,0.5987973,0.0027835956
583,132,0.77661055,0.25786972,0.25473338
784,89,0.35750166,0.5630318,0.8419839
562,21,0.27316645,0.26030225,0.48758817
179,18,0.51731306,0.22368693,0.99012464
888,198,0.54911613,0.19822215,0.6221964
641,91,0.34569967,0.24905868,0.8472224
617,15,0.5567404,0.96959424,0.2994448
90,63,0.008380728,0.93172145,0.269086
825,137,0.5971082,0.80633146,0.027768508
109,169,0.4660338,0.8507363,0.76500404
126,175,0.1962561,0.07040471,0.40287286
976,37,0.4925129,0.18368304,0.9189813
302,101,0.35479066,0.8987131,0.009692884
385,65,0.036501326,0.5277533,0.36030707
272,163,0.05665614,0.6667192,0.30179313
273,52,0.93076146,0.7157379,0.4695714
16,142,0.02482852,0.56784654,0.3254092
751,128,0.9732692,0.39814997,0.18850334
738,61,0.41894236,0.4853905,0.89464736
504,113,0.9812421,0.8516897,0.16403015
581,108,0.11721125,0.8407898,0.005800009
715,179,0.090348,0.65117216,0.67606306
410,137,0.933173,0.3440219,0.49697402
232,63,0.80787855,0.6716019,0.5574522
711,119,0.09238263,0.8058385,0.6494276
701,45,0.7124665,0.27888814,0.93230426
364,34,0.8202512,0.745676,0.58218694
122,87,0.0054401997,0.011255756,0.5124763
458,85,0.45243937,0.39183447,0.9013584
575,136,0.88374615,0.9316922,0.4960059
46,12,0.12138235,0.16321197,0.9896805
942,192,0.24495947,0.73048663,0.3353103
709,132,0.01623824,0.24671502,0.68143654
781,11,0.097593464,0.12579452,0.61701035
534,23,0.70715034,0.5109244,0.6550264
656,125,0.47821924,0.70835465,0.0071107065
916,118,0.7200169,0.11783707,0.05100529
